"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"235315_at"	0.000306292740296752	1.48128709807794e-07	-6.51500716946671	7.28913117673531	-1.12139657897568	"TSC22D1"	"TSC22 domain family member 1"
"206710_s_at"	0.000306292740296752	1.51255674220618e-07	-6.50814027114823	7.27002247838959	-1.0514371797857	"EPB41L3"	"erythrocyte membrane protein band 4.1 like 3"
"238047_at"	0.000321348058737703	1.68190985931368e-07	-6.47326800038967	7.1729258294005	-2.3416958229891	"ARHGAP36"	"Rho GTPase activating protein 36"
"235776_x_at"	0.000321348058737703	1.70445243774913e-07	-6.46889484987639	7.16074284529217	-2.31192704978284	"LINC00475"	"long intergenic non-protein coding RNA 475"
"206349_at"	0.000336929081728595	1.89296259875774e-07	-6.43445148671264	7.06473813406201	-1.39957318122282	"LGI1"	"leucine rich glioma inactivated 1"
"232798_at"	0.000339541491130338	2.03230720120451e-07	-6.41114151866826	6.99971600294705	-2.45278713114772	"DNAJC5B"	"DnaJ heat shock protein family (Hsp40) member C5 beta"
"237787_at"	0.000365808614571535	2.34627070510809e-07	-6.36402568888479	6.86816966125509	-2.31178256877857	"LOC100996263"	"uncharacterized LOC100996263"
"236656_s_at"	0.000365808614571535	2.41463402002819e-07	-6.35461041267165	6.84186384238168	-0.833873454961225	"LOC100288911"	"uncharacterized LOC100288911"
"236847_at"	0.000365808614571535	2.52626657848813e-07	-6.33979741919325	6.80046483179838	-0.631477780908247	"C19orf18"	"chromosome 19 open reading frame 18"
"1552742_at"	0.000365808614571535	2.57589458056138e-07	-6.33342217667796	6.78264289456087	-2.77287331592236	"KCNH8"	"potassium voltage-gated channel subfamily H member 8"
"215795_at"	0.000365808614571535	2.67624043582285e-07	-6.32090051529654	6.74763080414409	-0.975121756693015	"MYH7B"	"myosin heavy chain 7B"
"212771_at"	0.000372527693116083	2.92370393972645e-07	6.2919326495355	6.66659371806072	0.858633805082704	"FAM171A1"	"family with sequence similarity 171 member A1"
"210393_at"	0.000372527693116083	2.92980170169027e-07	-6.29125036906818	6.66468439745078	-1.45509131376922	"LGR5"	"leucine rich repeat containing G protein-coupled receptor 5"
"230520_at"	0.000376330820203852	3.02854249455318e-07	-6.28039656936577	6.63430671281516	-1.02628563267981	"AIG1"	"androgen induced 1"
"209992_at"	0.000377451485941877	3.10659659211422e-07	-6.27206543319147	6.61098442895818	-1.40143019101201	"PFKFB2"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"228099_at"	0.000408259572386379	3.50560087839704e-07	-6.23251784592722	6.50021599119667	-0.585502418023109	"ZNF550"	"zinc finger protein 550"
"218623_at"	0.000408259572386379	3.50950158247093e-07	-6.23215397456985	6.4991963878598	-3.02473846371971	"HMP19"	"HMP19 protein"
"203913_s_at"	0.000414303455541207	3.7014917610969e-07	-6.21472897152006	6.45036064738873	-1.44080585792732	"HPGD"	"hydroxyprostaglandin dehydrogenase 15-(NAD)"
"204301_at"	0.00042235597645587	3.86242319575555e-07	6.20080846475667	6.41133395961512	1.04928691241763	"KBTBD11"	"kelch repeat and BTB domain containing 11"
"203409_at"	0.000459970453302192	4.37466183296095e-07	-6.16008897535365	6.29711234030072	-0.913598465425791	"DDB2"	"damage specific DNA binding protein 2"
"200616_s_at"	0.000471956213506054	4.66129593586226e-07	6.13934566695539	6.23889075594562	0.542055274188481	"MLEC"	"malectin"
"243737_at"	0.000551689585632925	5.63594239513287e-07	-6.07731556959493	6.06465470496447	-0.629827220987195	"ATP1B4"	"ATPase Na+/K+ transporting family member beta 4"
"230748_at"	0.000551689585632925	5.75149636599483e-07	-6.07068748024526	6.04602591445329	-1.15418487791173	"SLC16A6"	"solute carrier family 16 member 6"
"232436_at"	0.000562743347600755	5.96965965447532e-07	-6.05853024279359	6.0118516319351	-0.805441019179451	"ZNF274"	"zinc finger protein 274"
"216714_at"	0.000588491083769856	6.45806401942229e-07	-6.03285555081816	5.93965722215704	-2.25089282182181	"CCL13"	"C-C motif chemokine ligand 13"
"204953_at"	0.000657873308018673	7.4601088426443e-07	-5.98577870747427	5.80720785133868	-2.51253703028914	"SNAP91"	"synaptosome associated protein 91"
"238337_s_at"	0.000679080518782484	7.94899921391476e-07	5.9650673933849	5.74890843980781	0.338936269177875	"DNAJC21"	"DnaJ heat shock protein family (Hsp40) member C21"
"229331_at"	0.000691054364704111	8.21555257535751e-07	-5.95430682479328	5.71861241180365	-1.25790346200678	"SPATA18"	"spermatogenesis associated 18"
"220578_at"	0.000719414453962266	8.6842897048943e-07	-5.93620643919859	5.66764162734327	-1.51034038054143	"ADAMTSL4"	"ADAMTS like 4"
"1556095_at"	0.000736942519689804	9.10813449929904e-07	-5.92066350215648	5.62386321166985	-1.98409603001808	"UNC13C"	"unc-13 homolog C"
"243907_at"	0.000790419702245433	1.0119685259658e-06	-5.88631805623489	5.52709624695661	-0.98856605024908	"GREB1L"	"growth regulation by estrogen in breast cancer 1 like"
"226453_at"	0.000887348197312739	1.16852437506204e-06	5.83941779584075	5.39489707562997	0.522341185603073	"RNASEH2C"	"ribonuclease H2 subunit C"
"1561741_at"	0.000909851535469548	1.21479948951581e-06	-5.82675672386807	5.3591982079415	-1.07184622707161	"LOC101929224"	"uncharacterized LOC101929224"
"1556351_at"	0.000915070812519186	1.23850462051065e-06	-5.82045674940182	5.34143336422887	-1.81647782447248	"HCN1"	"hyperpolarization activated cyclic nucleotide gated potassium channel 1"
"228260_at"	0.000921592555694233	1.27599023994122e-06	-5.81073673762019	5.31402261154658	-2.367844945229	"ELAVL2"	"ELAV like neuron-specific RNA binding protein 2"
"213118_at"	0.000921592555694233	1.2810431501191e-06	5.80944843639338	5.3103893820282	0.562164005509905	"UHRF1BP1L"	"UHRF1 binding protein 1 like"
"211177_s_at"	0.000937906543411402	1.3208743272552e-06	-5.79946761082809	5.28224037573275	-0.484338722612371	"TXNRD2"	"thioredoxin reductase 2"
"232202_at"	0.00094270140648977	1.34486894752999e-06	-5.79359949877216	5.26568937880625	-1.76294438395725	"FAM83B"	"family with sequence similarity 83 member B"
"239210_at"	0.000966877725372005	1.4275716212806e-06	-5.77414768324487	5.21081996035902	-0.864952275532015	"LOC102724387"	"uncharacterized LOC102724387"
"1552754_a_at"	0.000966877725372005	1.43241144499556e-06	5.77304455095311	5.20770801040563	0.832345807744746	"CADM2"	"cell adhesion molecule 2"
"237804_at"	0.000969332103876595	1.47150552577517e-06	-5.76426831018996	5.18294921207858	-2.81268654721964	"DNAH11"	"dynein axonemal heavy chain 11"
"238861_at"	0.00102631433086563	1.5791755711188e-06	-5.74125294179644	5.11801284089778	-0.591493948656643	"SSBP2"	"single stranded DNA binding protein 2"
"218959_at"	0.00102631433086563	1.646324659166e-06	5.72768137490374	5.07971692169502	0.314497393890361	"HOXC10"	"homeobox C10"
"233814_at"	0.00102631433086563	1.65186394359717e-06	-5.72658666821494	5.07662776495972	-1.23643967118637	"EFNA5"	"ephrin A5"
"225105_at"	0.00106696823370242	1.78669326938379e-06	-5.70101594371394	5.00446414293395	-2.05792911139359	"C12orf75"	"chromosome 12 open reading frame 75"
"205372_at"	0.00106696823370242	1.79351473627652e-06	-5.69977407206218	5.00095917979435	-1.18773711834524	"PLAG1"	"PLAG1 zinc finger"
"209889_at"	0.00106696823370242	1.79535578419063e-06	-5.69943971248163	5.00001550521519	-0.507083533579124	"SEC31B"	"SEC31 homolog B, COPII coat complex component"
"205792_at"	0.00109090867176002	1.86420205534753e-06	-5.6871763964302	4.9654032496964	-1.03029468444262	"WISP2"	"WNT1 inducible signaling pathway protein 2"
"226051_at"	0.00109466824197773	1.90202986717667e-06	-5.68062970260732	4.94692489657797	-0.918182037205961	"SELM"	"selenoprotein M"
"242546_at"	0.0011799073640743	2.07171663376557e-06	-5.65278031921367	4.86831305108736	-1.27969006676116	"LINC01296///DUXAP10"	"long intergenic non-protein coding RNA 1296///double homeobox A pseudogene 10"
"232384_s_at"	0.00124801241996513	2.21412354342236e-06	-5.63111501841355	4.80715199364168	-1.23702483681753	"LOC101927272"	"uncharacterized LOC101927272"
"211207_s_at"	0.00132685420566154	2.39706426499046e-06	-5.60524190956273	4.73410773853285	-0.939848700956412	"ACSL6"	"acyl-CoA synthetase long-chain family member 6"
"1563565_at"	0.00132685420566154	2.40253436416081e-06	-5.60449902108642	4.73201037854488	-1.40416373890929	"INPP5B"	"inositol polyphosphate-5-phosphatase B"
"214695_at"	0.00135611272553892	2.48031591319418e-06	-5.59411469851591	4.70269257457776	-0.345216690652487	"UBAP2L"	"ubiquitin associated protein 2 like"
"205453_at"	0.00139423815882877	2.57554739902526e-06	5.58183503799931	4.66802318427863	0.973752492276578	"HOXB2"	"homeobox B2"
"230666_at"	0.00139943951902416	2.61699733735646e-06	5.57663133467433	4.65333134498101	0.598309632652457	"HOXA11-AS"	"HOXA11 antisense RNA"
"233064_at"	0.00141035414647106	2.70043779526831e-06	-5.56640124488693	4.62444814465751	-1.84570425056021	"ZFR2"	"zinc finger RNA binding protein 2"
"217966_s_at"	0.00141035414647106	2.70849904672083e-06	5.56542968942567	4.62170508915854	0.565067989865744	"FAM129A"	"family with sequence similarity 129 member A"
"209804_at"	0.00150154171093335	2.91108223793205e-06	-5.54191807744641	4.55532319844132	-0.585129090045257	"DCLRE1A"	"DNA cross-link repair 1A"
"236875_at"	0.0015103041343615	2.95569350483184e-06	-5.53696048415862	4.54132616105929	-1.82126323351971	"LOC100130705"	"uncharacterized LOC100130705"
"213285_at"	0.00156054216448205	3.08255242366824e-06	-5.52326087490744	4.50264762767635	-0.739520698905579	"TMEM30B"	"transmembrane protein 30B"
"214013_s_at"	0.00156331862096516	3.12212526432625e-06	5.51910239378456	4.49090697633871	1.01574328733846	"TBC1D1"	"TBC1 domain family member 1"
"222479_s_at"	0.00156331862096516	3.14522264848958e-06	5.51669947959051	4.48412285264653	0.298983626266383	"DYNC1LI1"	"dynein cytoplasmic 1 light intermediate chain 1"
"243439_at"	0.00163169113766042	3.31782024824168e-06	-5.49928225949224	4.43494980583977	-0.444550748184483	"ZNF418"	"zinc finger protein 418"
"219607_s_at"	0.00163169113766042	3.34246744248683e-06	-5.49686915646126	4.42813716140953	-1.26076117550244	"MS4A4A"	"membrane spanning 4-domains A4A"
"228496_s_at"	0.00176508118423313	3.66078065085407e-06	-5.46720771754656	4.34440079686344	-0.628555671070275	"CRIM1"	"cysteine rich transmembrane BMP regulator 1"
"240862_at"	0.00176508118423313	3.6802790123928e-06	-5.46547543785289	4.33951067834754	-0.619155538023817	"RASGRP4"	"RAS guanyl releasing protein 4"
"229504_at"	0.00184960373251189	3.89034164131445e-06	-5.44737313433307	4.28841083993881	-0.556186877626356	"RAB23"	"RAB23, member RAS oncogene family"
"219402_s_at"	0.00195901896157218	4.21808020165344e-06	-5.42099166046122	4.21394727845272	-0.662751806314592	"DERL1"	"derlin 1"
"227334_at"	0.00195901896157218	4.22796959241915e-06	-5.4202277711618	4.21179128847786	-0.771576237017115	"USP54"	"ubiquitin specific peptidase 54"
"213871_s_at"	0.00204848774088376	4.45852841637252e-06	5.40290633235091	4.16290590268742	0.568106340612058	"DNPH1"	"2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"1569949_at"	0.00205675391588978	4.51413753830404e-06	-5.39886232198825	4.15149339940263	-0.93014729110255	"GRK5"	"G protein-coupled receptor kinase 5"
"226197_at"	0.00207794443409888	4.59865160541315e-06	5.39281043889071	4.13441504954566	0.439457242443144	"AR"	"androgen receptor"
"225792_at"	0.00229308070095694	5.20058540317624e-06	-5.35266900818295	4.02115395222474	-2.69873828727083	"HOOK1"	"hook microtubule tethering protein 1"
"230750_at"	0.00234698194992979	5.36575662992636e-06	-5.34246342352231	3.99236379570591	-0.645876091376016	"BAG2"	"BCL2 associated athanogene 2"
"220858_at"	0.0024437025965088	5.63157800018489e-06	-5.32667868635604	3.94783958446545	-1.35206442881739	"SORBS2"	"sorbin and SH3 domain containing 2"
"223266_at"	0.0027210650076968	6.40581831681597e-06	5.28461270963604	3.82921547150018	0.346102151093008	"STRADB"	"STE20-related kinase adaptor beta"
"235023_at"	0.0027210650076968	6.48475865499452e-06	-5.28061200740005	3.81793631517053	-0.444884660601602	"VPS13C"	"vacuolar protein sorting 13 homolog C"
"202811_at"	0.0027210650076968	6.48885984126009e-06	5.28040548666397	3.81735408570072	0.305562545621807	"STAMBP"	"STAM binding protein"
"229464_at"	0.0027210650076968	6.63099838566021e-06	-5.27332709773289	3.79739927531466	-1.30459302558281	"MYEF2"	"myelin expression factor 2"
"1554443_s_at"	0.0027210650076968	6.6330224389767e-06	-5.27322739645151	3.79711821684289	-1.84581165173809	"BEST1"	"bestrophin 1"
"235795_at"	0.0027210650076968	6.6689110385253e-06	-5.27146460141311	3.79214893950953	-0.940967613301781	"PAX6"	"paired box 6"
"1552735_at"	0.00274843411231297	6.78625706743944e-06	-5.26576598210022	3.77608534389908	-0.986439594003818	"PCDHGA4"	"protocadherin gamma subfamily A, 4"
"218324_s_at"	0.00286825651625799	7.18167850521704e-06	-5.2472609031651	3.72392952394806	-0.43722786028108	"SPATS2"	"spermatogenesis associated serine rich 2"
"224928_at"	0.00286825651625799	7.18703507503144e-06	5.24701725157433	3.72324287903363	0.281152447320487	"SETD7"	"SET domain containing lysine methyltransferase 7"
"1558164_s_at"	0.00310455789905483	8.00626728425662e-06	-5.2117328550838	3.62382898256203	-0.66420928596629	"PEX13"	"peroxisomal biogenesis factor 13"
"230329_s_at"	0.00311480994108193	8.08967556714465e-06	5.20834423917683	3.61428400800768	0.462259262740144	"NUDT6"	"nudix hydrolase 6"
"223151_at"	0.00316852536552443	8.28713538673971e-06	5.20045868458695	3.59207391449871	0.388747556363798	"DCUN1D5"	"defective in cullin neddylation 1 domain containing 5"
"202345_s_at"	0.00320425073380448	8.43917888738628e-06	5.19451321371856	3.57532982301503	0.462690564878701	"FABP5"	"fatty acid binding protein 5"
"228557_at"	0.00321783481523366	8.53380975233434e-06	-5.190866369302	3.56506001447503	-1.3245519605434	"L3MBTL4"	"l(3)mbt-like 4 (Drosophila)"
"1555370_a_at"	0.00328631611654899	8.77553091936265e-06	-5.18173063822048	3.53933548806634	-0.81485464431041	"CAMTA1"	"calmodulin binding transcription activator 1"
"239185_at"	0.00329592708843072	8.92175965409687e-06	-5.17632476367007	3.52411521213769	-0.460316010357429	"ABCA9"	"ATP binding cassette subfamily A member 9"
"222938_x_at"	0.00332173123770024	9.05252929510087e-06	-5.17156453374121	3.51071379739919	-0.631977204679669	"ENPP3"	"ectonucleotide pyrophosphatase/phosphodiesterase 3"
"228810_at"	0.00332173123770024	9.11311725020643e-06	5.16938217487459	3.50457016111204	0.451388360470702	"CCNYL1"	"cyclin Y like 1"
"241942_at"	0.0034185298265494	9.5796107380723e-06	-5.15304723614972	3.4585918432241	-1.84889541708571	"PXDNL"	"peroxidasin like"
"201536_at"	0.0034185298265494	9.62878085575871e-06	5.15137179148913	3.45387661770013	0.437752284187722	"DUSP3"	"dual specificity phosphatase 3"
"1569763_at"	0.00342056430162122	9.88475829275085e-06	-5.14278468415537	3.42971186316226	-2.1073096915165	"KCNMA1-AS1"	"KCNMA1 antisense RNA 1"
"213388_at"	0.00345739455588115	1.0180896634602e-05	-5.13312202389747	3.4025246035024	-0.618503338619005	"LOC101930416///LOC101929792///LOC100996724///PDE4DIP"	"myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein"
"213967_at"	0.00351020400937879	1.05391003480721e-05	-5.12180097077206	3.37067699982589	-2.94331854868471	"RALYL"	"RALY RNA binding protein-like"
"210363_s_at"	0.00351020400937879	1.06537460306641e-05	-5.11825828252085	3.36071226229979	-0.990105343558977	"SCN2B"	"sodium voltage-gated channel beta subunit 2"
"228125_at"	0.00351020400937879	1.06574095209306e-05	-5.11814570218852	3.36039561101451	-0.299508930059913	"ZSCAN30"	"zinc finger and SCAN domain containing 30"
"220081_x_at"	0.00351320294572659	1.07307707715837e-05	-5.11589934781879	3.35407749219254	-0.488334729955252	"HSD17B7"	"hydroxysteroid 17-beta dehydrogenase 7"
"229465_s_at"	0.00353749118602832	1.08696574166028e-05	-5.1116880779328	3.3422335235756	-0.489318272836444	"PTPRS"	"protein tyrosine phosphatase, receptor type S"
"223498_at"	0.00355041111923034	1.09742931714664e-05	-5.10855053139751	3.33340993455928	-1.87258604270458	"SPECC1"	"sperm antigen with calponin homology and coiled-coil domains 1"
"205373_at"	0.0036817914494165	1.14477283292328e-05	-5.0947162669614	3.29451054115794	-1.18090847184686	"CTNNA2"	"catenin alpha 2"
"240233_at"	0.00376164926399898	1.18336291432615e-05	5.08385417375518	3.26397549661383	0.749304130755901	"NUP50-AS1"	"NUP50 antisense RNA 1 (head to head)"
"227388_at"	0.00383005013020297	1.2390881489416e-05	5.06877462713965	3.22159529405878	0.478504801966441	"TUSC1"	"tumor suppressor candidate 1"
"225480_at"	0.00383005013020297	1.24229671689028e-05	5.06792700978276	3.21921349323249	0.429085402950085	"C1orf122"	"chromosome 1 open reading frame 122"
"238127_at"	0.00383005013020297	1.25307916901543e-05	-5.06509442714291	3.21125424625325	-1.33695852678935	"GAS6-AS1"	"GAS6 antisense RNA 1"
"206492_at"	0.00383005013020297	1.26319489254838e-05	5.06245892549259	3.20384918788738	0.681492849556507	"FHIT"	"fragile histidine triad"
"202352_s_at"	0.00383005013020297	1.26418644569492e-05	5.06220172030241	3.20312653113657	0.321597991024353	"PSMD12"	"proteasome 26S subunit, non-ATPase 12"
"202780_at"	0.00383005013020297	1.26792697497346e-05	-5.06123324170189	3.2004054787613	-1.24244088950979	"OXCT1"	"3-oxoacid CoA-transferase 1"
"228242_at"	0.00384173902512473	1.27882304997293e-05	5.05842817840966	3.19252463596866	0.858522396496722	"N4BP2"	"NEDD4 binding protein 2"
"221583_s_at"	0.00384574489654911	1.28719033574483e-05	-5.0562901912659	3.18651825482312	-0.773836129752887	"KCNMA1"	"potassium calcium-activated channel subfamily M alpha 1"
"202551_s_at"	0.00389853200511679	1.31198882293825e-05	-5.05003389970562	3.16894360183844	-0.712053209613783	"LOC101929500///CRIM1"	"uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1"
"238912_x_at"	0.00403179791356324	1.36802569459457e-05	5.03631864049206	3.13042399508561	0.424545646520365	"C9orf85"	"chromosome 9 open reading frame 85"
"223727_at"	0.00403179791356324	1.37844548404217e-05	-5.03382999348984	3.12343579589548	-0.595132472299266	"KCNIP2"	"potassium voltage-gated channel interacting protein 2"
"1561245_at"	0.00403179791356324	1.37895968877243e-05	-5.03370766580998	3.12309230569773	-1.57512522574998	"LOC102724612"	"uncharacterized LOC102724612"
"238547_at"	0.00406683164188044	1.39838015303799e-05	5.02912045674904	3.11021230993658	0.854948538445917	"HEXIM2"	"hexamethylene bisacetamide inducible 2"
"239711_at"	0.00409515958474317	1.4213248663889e-05	5.02378163700305	3.09522357969461	0.822604187616624	"ADAL"	"adenosine deaminase like"
"237428_at"	0.00409515958474317	1.42310072446493e-05	-5.02337200190541	3.09407360317229	-2.00941640227124	"TEX43"	"testis expressed 43"
"212542_s_at"	0.00411429329455841	1.44272167360924e-05	-5.01887954550922	3.08146253626917	-0.338375167247285	"PHIP"	"pleckstrin homology domain interacting protein"
"236313_at"	0.00411429329455841	1.44679375024896e-05	-5.01795479841817	3.07886677670755	-1.14785552113961	"CDKN2B"	"cyclin dependent kinase inhibitor 2B"
"1565162_s_at"	0.00413144637624894	1.46593616276597e-05	-5.01364199978153	3.06676149495692	-1.48266404903118	"MGST1"	"microsomal glutathione S-transferase 1"
"204934_s_at"	0.00413898364154075	1.48571883995381e-05	-5.00924330542509	3.05441634535819	-0.893691925202548	"HPN"	"hepsin"
"201064_s_at"	0.00413898364154075	1.4913210377385e-05	5.00800821429589	3.05095022631438	0.331450246690917	"LOC100996696///PABPC4"	"polyadenylate-binding protein 4 pseudogene///poly(A) binding protein cytoplasmic 4"
"211997_x_at"	0.00423742957013132	1.53454239576772e-05	-4.99863141920455	3.02463873775447	-0.400837783971609	"MIR4738///H3F3B///H3F3A"	"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A"
"224752_at"	0.00426131347236464	1.55098560768278e-05	4.99513277660463	3.01482295237241	0.386416661568504	"LOC101930655///C7orf73"	"uncharacterized LOC101930655///chromosome 7 open reading frame 73"
"1562848_at"	0.00434047129931529	1.59893949150665e-05	-4.98513595820412	2.98678040065821	-0.520851948701013	"IST1"	"IST1, ESCRT-III associated factor"
"214945_at"	0.00434047129931529	1.61075213288853e-05	-4.98271909550987	2.98000175619946	-1.05907974535678	"LOC101930363///LOC101928349///LOC100507387///FAM153C///FAM153A///FAM153B"	"uncharacterized LOC101930363///uncharacterized LOC101928349///uncharacterized LOC100507387///family with sequence similarity 153, member C///family with sequence similarity 153 member A///family with sequence similarity 153 member B"
"206109_at"	0.00434047129931529	1.62099390350738e-05	4.98063782710121	2.97416468160426	0.722748216617807	"FUT1"	"fucosyltransferase 1 (H blood group)"
"221211_s_at"	0.00434047129931529	1.62201163869055e-05	-4.98043172263265	2.97358666214932	-0.810912725944286	"MAP3K7CL"	"MAP3K7 C-terminal like"
"210017_at"	0.00434047129931529	1.62387001069299e-05	-4.98005570930187	2.97253214121695	-0.450209047139531	"MALT1"	"MALT1 paracaspase"
"222649_at"	0.00434047129931529	1.62742865360701e-05	-4.97933686233084	2.97051617801044	-0.537852532445989	"XPO4"	"exportin 4"
"236328_at"	0.00452903946813519	1.70641450468376e-05	-4.96377087008834	2.92687106535023	-0.745595498895756	"ZNF806///ZNF285"	"zinc finger protein 806///zinc finger protein 285"
"223893_at"	0.00458125096824418	1.74545631277654e-05	-4.95633890602487	2.90603876985012	-0.698614689360124	"ENAM"	"enamelin"
"230492_s_at"	0.00458125096824418	1.75122350683682e-05	4.95525507101706	2.90300103695247	0.679465422764874	"GPCPD1"	"glycerophosphocholine phosphodiesterase 1"
"225206_s_at"	0.00481432968646641	1.84912525680466e-05	4.93737754949653	2.85290688441738	0.353167407987835	"MTRF1L"	"mitochondrial translational release factor 1 like"
"226720_at"	0.00482378338710303	1.8686737335002e-05	-4.93392054798029	2.84322282289858	-0.368126533473474	"PWWP2A"	"PWWP domain containing 2A"
"1553645_at"	0.00492527785996399	1.92543954096616e-05	-4.92408157307174	2.81566591653453	-0.927762541710983	"CCDC141"	"coiled-coil domain containing 141"
"235737_at"	0.00511133750256328	2.02864241071099e-05	4.90690901171086	2.76758690277472	0.927396913006548	"TSLP"	"thymic stromal lymphopoietin"
"1565602_at"	0.00513477507647642	2.04733601586074e-05	-4.90389136770694	2.75914060125759	-0.924207731379632	"PCDH9"	"protocadherin 9"
"230269_at"	0.00520761172371743	2.08590208960972e-05	-4.89775115325656	2.7419565344984	-1.41084035844509	"B3GALT5"	"beta-1,3-galactosyltransferase 5"
"213992_at"	0.0052667860098438	2.12887006525008e-05	-4.89104126076128	2.72318160049079	-0.821768486097062	"COL4A6"	"collagen type IV alpha 6 chain"
"203259_s_at"	0.00526731678202951	2.13871847391047e-05	4.88952224730528	2.71893175540433	0.301545806257678	"HDDC2"	"HD domain containing 2"
"221524_s_at"	0.00528502513278631	2.15557495127818e-05	4.88693833047315	2.71170298834967	0.342974017099493	"RRAGD"	"Ras related GTP binding D"
"209612_s_at"	0.0054547710795522	2.24124900848869e-05	-4.87410743815426	2.67581536104099	-0.839912533889134	"ADH1B"	"alcohol dehydrogenase 1B (class I), beta polypeptide"
"207583_at"	0.0054547710795522	2.25042310789201e-05	-4.87276240959584	2.67205414258173	-1.94097144923671	"ABCD2"	"ATP binding cassette subfamily D member 2"
"229169_at"	0.0054547710795522	2.25473848007096e-05	-4.8721316043429	2.67029021973053	-0.478133530513638	"CFAP70"	"cilia and flagella associated protein 70"
"1558420_at"	0.0054675396507	2.27560144586749e-05	-4.86909870845249	2.66180978638573	-0.99463831594565	"C14orf180"	"chromosome 14 open reading frame 180"
"223253_at"	0.0054675396507	2.28001653472263e-05	4.86846041050669	2.66002510728106	0.273407451253714	"EPDR1"	"ependymin related 1"
"243507_s_at"	0.0055083819515121	2.30712293899638e-05	4.86456822604654	2.64914331210511	0.539539303229183	"C20orf196"	"chromosome 20 open reading frame 196"
"202138_x_at"	0.00555815346987985	2.33813497589824e-05	4.86017042723608	2.63684945597695	0.423128014866037	"AIMP2"	"aminoacyl tRNA synthetase complex interacting multifunctional protein 2"
"231347_at"	0.00557754103400082	2.3689396039098e-05	-4.8558588869655	2.6247983281396	-1.96055468807123	"LOC100996694"	"uncharacterized LOC100996694"
